client,total_sites,attribute,total_sites_using,pct_sites_using
mobile,7940685,aria-rowspan,9,1.1334034784152752E-6
mobile,7940685,aria-command-name,9,1.1334034784152752E-6
mobile,7940685,aria-value,9,1.1334034784152752E-6
desktop,5430532,aria-lableledby,6,1.1048641274924815E-6
desktop,5430532,aria-page,6,1.1048641274924815E-6
desktop,5430532,aria-hiddn,6,1.1048641274924815E-6
desktop,5430532,aria-hasdropdown,6,1.1048641274924815E-6
desktop,5430532,aria-labelid,6,1.1048641274924815E-6
desktop,5430532,aria-controlled-by,6,1.1048641274924815E-6
desktop,5430532,aria-targets,6,1.1048641274924815E-6
desktop,5430532,aria-labal,6,1.1048641274924815E-6
desktop,5430532,aria-close,6,1.1048641274924815E-6
desktop,5430532,aria-lab-el,6,1.1048641274924815E-6
desktop,5430532,aria-div,6,1.1048641274924815E-6
desktop,5430532,aria-able,6,1.1048641274924815E-6
desktop,5430532,aria-diasabled,6,1.1048641274924815E-6
desktop,5430532,aria-current-message,6,1.1048641274924815E-6
desktop,5430532,aria-activedescendent,6,1.1048641274924815E-6
desktop,5430532,aria-input-field-name,6,1.1048641274924815E-6
desktop,5430532,aria-lebl,6,1.1048641274924815E-6
desktop,5430532,aria-color,6,1.1048641274924815E-6
desktop,5430532,aria-hasmenu,6,1.1048641274924815E-6
desktop,5430532,aria-opened,6,1.1048641274924815E-6
desktop,5430532,aria-expanede,6,1.1048641274924815E-6
mobile,7940685,aria-category-name,8,1.0074697585913557E-6
mobile,7940685,aria-hiddent,8,1.0074697585913557E-6
mobile,7940685,aria-input-field-name,8,1.0074697585913557E-6
mobile,7940685,aria-ignore,8,1.0074697585913557E-6
mobile,7940685,aria-contorls,8,1.0074697585913557E-6
mobile,7940685,aria-labal,8,1.0074697585913557E-6
mobile,7940685,aria-labeldedby,8,1.0074697585913557E-6
mobile,7940685,aria-labeldby,8,1.0074697585913557E-6
mobile,7940685,aria-discribedby,8,1.0074697585913557E-6
mobile,7940685,aria-describledby,8,1.0074697585913557E-6
mobile,7940685,aria-lableledby,8,1.0074697585913557E-6
mobile,7940685,aria-animate,8,1.0074697585913557E-6
mobile,7940685,aria-outside_close,8,1.0074697585913557E-6
mobile,7940685,aria-labeled,8,1.0074697585913557E-6
mobile,7940685,aria-labels,8,1.0074697585913557E-6
desktop,5430532,aria-xpanded,5,9.207201062437345E-7
desktop,5430532,aria-alt,5,9.207201062437345E-7
desktop,5430532,aria-hide-on-empty,5,9.207201062437345E-7
desktop,5430532,aria-value-now,5,9.207201062437345E-7
desktop,5430532,aria-haspopover,5,9.207201062437345E-7
desktop,5430532,aria-category-name,5,9.207201062437345E-7
desktop,5430532,aria-tab,5,9.207201062437345E-7
desktop,5430532,aria-has,5,9.207201062437345E-7
desktop,5430532,aria-haspopu,5,9.207201062437345E-7
desktop,5430532,aria-label2,5,9.207201062437345E-7
desktop,5430532,aria-labelled_by,5,9.207201062437345E-7
desktop,5430532,aria-icon,5,9.207201062437345E-7
desktop,5430532,aria-hidden:,5,9.207201062437345E-7
desktop,5430532,aria-expansion,5,9.207201062437345E-7
desktop,5430532,aria-labelledbyl,5,9.207201062437345E-7
desktop,5430532,"aria-expanded""false""",5,9.207201062437345E-7
desktop,5430532,aria-sr-only,5,9.207201062437345E-7
desktop,5430532,aria-hide-on-blur,5,9.207201062437345E-7
desktop,5430532,aria-hadropdownmenuspopup,5,9.207201062437345E-7
desktop,5430532,aria-controller,5,9.207201062437345E-7
desktop,5430532,aria-labellledby,5,9.207201062437345E-7
mobile,7940685,aria-expaded,7,8.815360387674363E-7
mobile,7940685,aria-close,7,8.815360387674363E-7
mobile,7940685,aria-alert,7,8.815360387674363E-7
mobile,7940685,"aria-expanded""false""",7,8.815360387674363E-7
mobile,7940685,aria-haspopups,7,8.815360387674363E-7
mobile,7940685,aria-laballedby,7,8.815360387674363E-7
mobile,7940685,aria-hasmenu,7,8.815360387674363E-7
mobile,7940685,aria-lebl,7,8.815360387674363E-7
mobile,7940685,aria-bs-controls,7,8.815360387674363E-7
mobile,7940685,aria-laabelledby,7,8.815360387674363E-7
mobile,7940685,aria-disable,7,8.815360387674363E-7
mobile,7940685,aria-mobile-expanded,7,8.815360387674363E-7
mobile,7940685,aria-labelldby,7,8.815360387674363E-7
mobile,7940685,aria-current-page,7,8.815360387674363E-7
mobile,7940685,aria-presentation,6,7.556023189435168E-7
mobile,7940685,aria-label-position,6,7.556023189435168E-7
mobile,7940685,aria-lablel,6,7.556023189435168E-7
mobile,7940685,aria-hasdropdown,6,7.556023189435168E-7
mobile,7940685,aria-hedden,6,7.556023189435168E-7
mobile,7940685,aria-controlled-by,6,7.556023189435168E-7
mobile,7940685,aria-labelledb,6,7.556023189435168E-7
mobile,7940685,aria-hiddn,6,7.556023189435168E-7
mobile,7940685,aria-hiddenn,6,7.556023189435168E-7
mobile,7940685,aria-autowidth,6,7.556023189435168E-7
mobile,7940685,aria-labbelledby,6,7.556023189435168E-7
mobile,7940685,aria-href,6,7.556023189435168E-7
mobile,7940685,aria-div,6,7.556023189435168E-7
mobile,7940685,aria-expanede,6,7.556023189435168E-7
mobile,7940685,aria-color,6,7.556023189435168E-7
mobile,7940685,aria-controller,6,7.556023189435168E-7
mobile,7940685,aria-labelid,6,7.556023189435168E-7
mobile,7940685,aria-icon,6,7.556023189435168E-7
desktop,5430532,aria-hiddne,4,7.365760849949876E-7
desktop,5430532,aria-expected,4,7.365760849949876E-7
desktop,5430532,aria-divledby,4,7.365760849949876E-7
desktop,5430532,"aria-label""close",4,7.365760849949876E-7
desktop,5430532,aria-laebl,4,7.365760849949876E-7
desktop,5430532,aria-menu,4,7.365760849949876E-7
desktop,5430532,aria-backdrop,4,7.365760849949876E-7
desktop,5430532,aria-expanded1,4,7.365760849949876E-7
desktop,5430532,aria-curent,4,7.365760849949876E-7
desktop,5430532,aria-lang,4,7.365760849949876E-7
desktop,5430532,aria-label-token-data,4,7.365760849949876E-7
desktop,5430532,aria-dropdown,4,7.365760849949876E-7
desktop,5430532,aria-contro,4,7.365760849949876E-7
desktop,5430532,"aria-hidden:""true""",4,7.365760849949876E-7
desktop,5430532,aria--hidden,4,7.365760849949876E-7
desktop,5430532,aria-label-tooltip,4,7.365760849949876E-7
desktop,5430532,"aria-label""skok",4,7.365760849949876E-7
desktop,5430532,aria-cus,4,7.365760849949876E-7
desktop,5430532,aria-print,4,7.365760849949876E-7
desktop,5430532,aria-own,4,7.365760849949876E-7
desktop,5430532,aria-atom,4,7.365760849949876E-7
desktop,5430532,aria-controlers,4,7.365760849949876E-7
desktop,5430532,aria-group,4,7.365760849949876E-7
desktop,5430532,aria-autocomlete,4,7.365760849949876E-7
desktop,5430532,aria-hedden,4,7.365760849949876E-7
desktop,5430532,aria-hidiven,4,7.365760849949876E-7
desktop,5430532,aria-progressbar-name,4,7.365760849949876E-7
desktop,5430532,aria-bs-hidden,4,7.365760849949876E-7
desktop,5430532,aria-is-expanded,4,7.365760849949876E-7
desktop,5430532,aria-valuemay,4,7.365760849949876E-7
desktop,5430532,aria-labelk,4,7.365760849949876E-7
desktop,5430532,"aria-haspopup""true""",4,7.365760849949876E-7
desktop,5430532,aria-hidden-'true',4,7.365760849949876E-7
desktop,5430532,aria-hidder,4,7.365760849949876E-7
desktop,5430532,aria-next,4,7.365760849949876E-7
mobile,7940685,aria-labelled_by,5,6.296685991195973E-7
mobile,7940685,aria-hadropdownmenuspopup,5,6.296685991195973E-7
mobile,7940685,aria-label-tooltip,5,6.296685991195973E-7
mobile,7940685,aria-hide-on-blur,5,6.296685991195973E-7
mobile,7940685,aria-opened,5,6.296685991195973E-7
mobile,7940685,aria-labellledby,5,6.296685991195973E-7
mobile,7940685,aria-hidden:,5,6.296685991195973E-7
mobile,7940685,aria-hide-on-empty,5,6.296685991195973E-7
mobile,7940685,aria-hidrden,5,6.296685991195973E-7
mobile,7940685,aria-tab,5,6.296685991195973E-7
mobile,7940685,aria-xpanded,5,6.296685991195973E-7
mobile,7940685,aria-expandet,5,6.296685991195973E-7
mobile,7940685,aria-targets,5,6.296685991195973E-7
mobile,7940685,aria-haspopu,5,6.296685991195973E-7
mobile,7940685,aria-value-now,5,6.296685991195973E-7
mobile,7940685,aria-own,5,6.296685991195973E-7
mobile,7940685,aria-current-message,5,6.296685991195973E-7
mobile,7940685,aria-expansion,5,6.296685991195973E-7
mobile,7940685,aria-labelledbyl,5,6.296685991195973E-7
desktop,5430532,aria-albel,3,5.524320637462407E-7
desktop,5430532,aria-modale,3,5.524320637462407E-7
desktop,5430532,aria-labedby,3,5.524320637462407E-7
desktop,5430532,aria-activeclass,3,5.524320637462407E-7
desktop,5430532,aria-describedb,3,5.524320637462407E-7
desktop,5430532,aria-hiddem,3,5.524320637462407E-7
desktop,5430532,aria-value-min,3,5.524320637462407E-7
desktop,5430532,aria-current-page,3,5.524320637462407E-7
desktop,5430532,aria-width,3,5.524320637462407E-7
desktop,5430532,"aria-controls""mainnavigation-ul",3,5.524320637462407E-7
desktop,5430532,aria-tooltip-classes,3,5.524320637462407E-7
desktop,5430532,aria-require,3,5.524320637462407E-7
desktop,5430532,aria-labellelocaley,3,5.524320637462407E-7
desktop,5430532,aria-lab,3,5.524320637462407E-7
desktop,5430532,aria-haspupup,3,5.524320637462407E-7
desktop,5430532,aria-tabindex,3,5.524320637462407E-7
desktop,5430532,"aria-label""les",3,5.524320637462407E-7
desktop,5430532,aria-test,3,5.524320637462407E-7
desktop,5430532,"aria-label""social",3,5.524320637462407E-7
desktop,5430532,aria-overlay,3,5.524320637462407E-7
desktop,5430532,aria-hidden-step,3,5.524320637462407E-7
desktop,5430532,aria-labelledyby,3,5.524320637462407E-7
desktop,5430532,aria-hnameden,3,5.524320637462407E-7
desktop,5430532,aria-hhidden,3,5.524320637462407E-7
desktop,5430532,aria-controll,3,5.524320637462407E-7
desktop,5430532,aria-haspopoup,3,5.524320637462407E-7
desktop,5430532,aria-url,3,5.524320637462407E-7
desktop,5430532,aria-main-menu-state,3,5.524320637462407E-7
desktop,5430532,aria-haspoppup,3,5.524320637462407E-7
desktop,5430532,aria-hidded,3,5.524320637462407E-7
desktop,5430532,aria-inval,3,5.524320637462407E-7
desktop,5430532,aria-lebale,3,5.524320637462407E-7
desktop,5430532,aria-toggled,3,5.524320637462407E-7
desktop,5430532,aria-abelledby,3,5.524320637462407E-7
desktop,5430532,aria-droptarget,3,5.524320637462407E-7
desktop,5430532,aria-expanden,3,5.524320637462407E-7
desktop,5430532,"aria-label""next",3,5.524320637462407E-7
desktop,5430532,aria-bs-controls,3,5.524320637462407E-7
desktop,5430532,aria-controsl,3,5.524320637462407E-7
desktop,5430532,aria-update,3,5.524320637462407E-7
desktop,5430532,aria-innervalue,3,5.524320637462407E-7
desktop,5430532,aria-role-description,3,5.524320637462407E-7
desktop,5430532,aria-autowidth,3,5.524320637462407E-7
desktop,5430532,aria-laabelledby,3,5.524320637462407E-7
desktop,5430532,aria-labeldedby,3,5.524320637462407E-7
desktop,5430532,aria-value-max,3,5.524320637462407E-7
desktop,5430532,"aria-label""previous",3,5.524320637462407E-7
desktop,5430532,aria-labelledby1,3,5.524320637462407E-7
desktop,5430532,aria-haspp,3,5.524320637462407E-7
desktop,5430532,aria-nav,3,5.524320637462407E-7
desktop,5430532,aria-submenu,3,5.524320637462407E-7
desktop,5430532,aria-describedy,3,5.524320637462407E-7
desktop,5430532,aria-error-id,3,5.524320637462407E-7
desktop,5430532,aria-labelleedby,3,5.524320637462407E-7
desktop,5430532,aria-droptarget-anchor,3,5.524320637462407E-7
desktop,5430532,aria-describedat,3,5.524320637462407E-7
desktop,5430532,aria-h,3,5.524320637462407E-7
desktop,5430532,aria-labelledbf,3,5.524320637462407E-7
desktop,5430532,aria-c,3,5.524320637462407E-7
desktop,5430532,aria-aria-describedby,3,5.524320637462407E-7
desktop,5430532,aria-hiddeen,3,5.524320637462407E-7
desktop,5430532,aria-hiiden,3,5.524320637462407E-7
desktop,5430532,aria-hasarrow,3,5.524320637462407E-7
desktop,5430532,aria-search-state,3,5.524320637462407E-7
desktop,5430532,aria-hidden-true,3,5.524320637462407E-7
desktop,5430532,aria-none,3,5.524320637462407E-7
desktop,5430532,aria-alabelledby,3,5.524320637462407E-7
desktop,5430532,aria-lbel,3,5.524320637462407E-7
desktop,5430532,aria-search-type,3,5.524320637462407E-7
mobile,7940685,aria-url,4,5.037348792956779E-7
mobile,7940685,aria-lang,4,5.037348792956779E-7
mobile,7940685,aria-menu,4,5.037348792956779E-7
mobile,7940685,aria-labelk,4,5.037348792956779E-7
mobile,7940685,aria-hidiven,4,5.037348792956779E-7
mobile,7940685,aria-group,4,5.037348792956779E-7
mobile,7940685,"aria-haspopup""true""",4,5.037348792956779E-7
mobile,7940685,"aria-label""la",4,5.037348792956779E-7
mobile,7940685,aria-progressbar-name,4,5.037348792956779E-7
mobile,7940685,aria-atom,4,5.037348792956779E-7
mobile,7940685,aria-curent,4,5.037348792956779E-7
mobile,7940685,aria-sr-only,4,5.037348792956779E-7
mobile,7940685,"aria-hidden""",4,5.037348792956779E-7
mobile,7940685,aria-page,4,5.037348792956779E-7
mobile,7940685,aria-abelledby,4,5.037348792956779E-7
mobile,7940685,aria--hidden,4,5.037348792956779E-7
mobile,7940685,aria-valuemaz,4,5.037348792956779E-7
mobile,7940685,aria-contro,4,5.037348792956779E-7
mobile,7940685,aria-label-token-data,4,5.037348792956779E-7
mobile,7940685,aria-labellebdy,4,5.037348792956779E-7
mobile,7940685,"aria-label""close",4,5.037348792956779E-7
mobile,7940685,aria-role-description,4,5.037348792956779E-7
mobile,7940685,aria-lab,4,5.037348792956779E-7
mobile,7940685,aria-divledby,4,5.037348792956779E-7
mobile,7940685,aria-haspopover,4,5.037348792956779E-7
mobile,7940685,aria-itemprop,4,5.037348792956779E-7
mobile,7940685,"aria-label""skok",4,5.037348792956779E-7
mobile,7940685,aria-hiddne,4,5.037348792956779E-7
mobile,7940685,aria-controlers,4,5.037348792956779E-7
mobile,7940685,aria-backdrop,4,5.037348792956779E-7
mobile,7940685,aria-hidder,4,5.037348792956779E-7
mobile,7940685,aria-next,4,5.037348792956779E-7
mobile,7940685,aria-is-expanded,4,5.037348792956779E-7
mobile,7940685,aria-dropdown,4,5.037348792956779E-7
mobile,7940685,aria-bs-hidden,4,5.037348792956779E-7
mobile,7940685,aria-state,4,5.037348792956779E-7
mobile,7940685,aria-tabindex,4,5.037348792956779E-7
mobile,7940685,aria-hidden-'true',4,5.037348792956779E-7
mobile,7940685,aria-expected,4,5.037348792956779E-7
mobile,7940685,aria-cus,4,5.037348792956779E-7
mobile,7940685,aria-hodden,4,5.037348792956779E-7
mobile,7940685,aria-price,3,3.778011594717584E-7
mobile,7940685,aria-nav,3,3.778011594717584E-7
mobile,7940685,aria-h,3,3.778011594717584E-7
mobile,7940685,aria-close-label,3,3.778011594717584E-7
mobile,7940685,aria-hiiden,3,3.778011594717584E-7
mobile,7940685,"aria-hidden:""true""",3,3.778011594717584E-7
mobile,7940685,aria-labelledbf,3,3.778011594717584E-7
mobile,7940685,aria-activeclass,3,3.778011594717584E-7
mobile,7940685,aria-expanden,3,3.778011594717584E-7
mobile,7940685,aria-alabelledby,3,3.778011594717584E-7
mobile,7940685,aria-main-menu-state,3,3.778011594717584E-7
mobile,7940685,aria-labellelocaley,3,3.778011594717584E-7
mobile,7940685,aria-hnameden,3,3.778011594717584E-7
mobile,7940685,aria-droptarget,3,3.778011594717584E-7
mobile,7940685,aria-hidded,3,3.778011594717584E-7
mobile,7940685,aria-lbel,3,3.778011594717584E-7
mobile,7940685,aria-describedb,3,3.778011594717584E-7
mobile,7940685,"aria-label""le",3,3.778011594717584E-7
mobile,7940685,aria-innervalue,3,3.778011594717584E-7
mobile,7940685,aria-inval,3,3.778011594717584E-7
mobile,7940685,aria-print,3,3.778011594717584E-7
mobile,7940685,aria-hiddren,3,3.778011594717584E-7
mobile,7940685,aria-haspopoup,3,3.778011594717584E-7
mobile,7940685,aria-expa,3,3.778011594717584E-7
mobile,7940685,aria-controll,3,3.778011594717584E-7
mobile,7940685,aria-variation-id,3,3.778011594717584E-7
mobile,7940685,"aria-label""previous",3,3.778011594717584E-7
mobile,7940685,aria-laebl,3,3.778011594717584E-7
mobile,7940685,aria-haspp,3,3.778011594717584E-7
mobile,7940685,aria-haspupup,3,3.778011594717584E-7
mobile,7940685,aria-target-click,3,3.778011594717584E-7
mobile,7940685,aria-valuemay,3,3.778011594717584E-7
mobile,7940685,aria-maxvalue,3,3.778011594717584E-7
mobile,7940685,aria-error-id,3,3.778011594717584E-7
mobile,7940685,aria-product-id,3,3.778011594717584E-7
mobile,7940685,"aria-controls""mainnavigation-ul",3,3.778011594717584E-7
mobile,7940685,"aria-label""les",3,3.778011594717584E-7
mobile,7940685,aria-haspoppup,3,3.778011594717584E-7
mobile,7940685,aria-overlay,3,3.778011594717584E-7
mobile,7940685,aria-c,3,3.778011594717584E-7
mobile,7940685,aria-alt,3,3.778011594717584E-7
mobile,7940685,aria-controls-click,3,3.778011594717584E-7
mobile,7940685,aria-label2,3,3.778011594717584E-7
mobile,7940685,aria-hasarrow,3,3.778011594717584E-7
mobile,7940685,aria-value-max,3,3.778011594717584E-7
mobile,7940685,aria-search-state,3,3.778011594717584E-7
mobile,7940685,aria-value-min,3,3.778011594717584E-7
mobile,7940685,aria-submenu,3,3.778011594717584E-7
mobile,7940685,aria-activedescendent,3,3.778011594717584E-7
mobile,7940685,aria-droptarget-anchor,3,3.778011594717584E-7
mobile,7940685,"aria-label""next",3,3.778011594717584E-7
mobile,7940685,aria-hidden-true,3,3.778011594717584E-7
mobile,7940685,aria-able,3,3.778011594717584E-7
mobile,7940685,aria-test,3,3.778011594717584E-7
mobile,7940685,aria-hidden-step,3,3.778011594717584E-7
mobile,7940685,aria-expendet,3,3.778011594717584E-7
mobile,7940685,aria-search-type,3,3.778011594717584E-7
mobile,7940685,aria-modale,3,3.778011594717584E-7
mobile,7940685,"aria-label""ovnis,",3,3.778011594717584E-7
mobile,7940685,aria-controsl,3,3.778011594717584E-7
mobile,7940685,aria-tooltip-classes,3,3.778011594717584E-7
mobile,7940685,aria-labedby,3,3.778011594717584E-7
mobile,7940685,aria-labelledyby,3,3.778011594717584E-7
mobile,7940685,aria-expanded1,3,3.778011594717584E-7
mobile,7940685,aria-hiddeen,3,3.778011594717584E-7
mobile,7940685,aria-labelleedby,3,3.778011594717584E-7
mobile,7940685,"aria-label""social",3,3.778011594717584E-7
mobile,7940685,aria-toggled,3,3.778011594717584E-7
mobile,7940685,aria-autocomlete,3,3.778011594717584E-7
mobile,7940685,aria-lebale,3,3.778011594717584E-7
desktop,5430532,"aria-controls""collapse8""",2,3.682880424974938E-7
desktop,5430532,"aria-label""ovnis,",2,3.682880424974938E-7
desktop,5430532,aria-label-by,2,3.682880424974938E-7
desktop,5430532,aria-labelelledby,2,3.682880424974938E-7
desktop,5430532,aria-hidden-counter,2,3.682880424974938E-7
desktop,5430532,aria-aria-labelledby,2,3.682880424974938E-7
desktop,5430532,aria-conrols,2,3.682880424974938E-7
